1;Arica y parinacota;r
2;Tarapaca;r
3;Antofagasta;r
4;Atacama;r
5;Coquimbo;r
6;Valparaiso;r
7;Ohiggins;r
8;Del maule;r
9;Del bio bio;r
10;De la araucania;r
11;De los rios;r
12;De los lagos;r
13;Aisen;r
14;Magallanes;r
15;Metropolitana;r
